OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
"1999-025BQR","FENGYUN 1C DEB","31337","PRC","99.72","99.47","780","711","SMALL","0","1999-05-10",""
"1999-025BQQ","FENGYUN 1C DEB","31336","PRC","100.43","98.79","849","709","SMALL","0","1999-05-10",""
"1999-025BQP","FENGYUN 1C DEB","31335","PRC","96.10","98.80","606","538","SMALL","0","1999-05-10",""
"1999-025BQN","FENGYUN 1C DEB","31334","PRC","102.17","99.15","918","805","SMALL","0","1999-05-10",""
"1999-025BQM","FENGYUN 1C DEB","31333","PRC","101.47","98.75","906","750","SMALL","0","1999-05-10",""
"1999-025BQL","FENGYUN 1C DEB","31332","PRC","102.50","98.97","917","837","SMALL","0","1999-05-10",""
"1999-025BQK","FENGYUN 1C DEB","31331","PRC","102.88","99.21","935","855","SMALL","0","1999-05-10",""
"1999-025BQJ","FENGYUN 1C DEB","31330","PRC","101.32","98.99","843","799","SMALL","0","1999-05-10",""
"1999-025BQH","FENGYUN 1C DEB","31329","PRC","99.99","98.92","819","697","SMALL","0","1999-05-10",""
"1999-025BQG","FENGYUN 1C DEB","31328","PRC","100.86","98.51","875","724","SMALL","0","1999-05-10",""
"1999-025BQF","FENGYUN 1C DEB","31327","PRC","98.22","99.01","799","548","SMALL","0","1999-05-10",""
"1999-025BQE","FENGYUN 1C DEB","31326","PRC","101.45","99.04","867","788","SMALL","0","1999-05-10",""
"1999-025BQD","FENGYUN 1C DEB","31325","PRC","102.72","99.14","948","827","SMALL","0","1999-05-10",""
"1999-025BQC","FENGYUN 1C DEB","31324","PRC","101.89","99.23","885","812","SMALL","0","1999-05-10",""
"1999-025BQB","FENGYUN 1C DEB","31323","PRC","102.06","99.45","885","828","SMALL","0","1999-05-10",""
"1999-025BQA","FENGYUN 1C DEB","31322","PRC","104.99","98.51","1172","815","SMALL","0","1999-05-10",""
"1999-025BPZ","FENGYUN 1C DEB","31321","PRC","101.96","98.89","873","830","SMALL","0","1999-05-10",""
"1999-025BPY","FENGYUN 1C DEB","31320","PRC","102.84","98.30","984","802","SMALL","0","1999-05-10",""
"1999-025BPX","FENGYUN 1C DEB","31319","PRC","104.74","98.84","1109","855","SMALL","0","1999-05-10",""
"1999-025BPW","FENGYUN 1C DEB","31318","PRC","101.10","98.95","922","700","SMALL","0","1999-05-10",""
"1999-025BPV","FENGYUN 1C DEB","31317","PRC","100.02","99.36","836","683","SMALL","0","1999-05-10",""
"1999-025BPU","FENGYUN 1C DEB","31316","PRC","102.27","99.05","953","780","SMALL","0","1999-05-10",""
"1999-025BPS","FENGYUN 1C DEB","31314","PRC","102.67","99.02","944","825","SMALL","0","1999-05-10",""
"1999-025BPR","FENGYUN 1C DEB","31313","PRC","101.47","99.06","862","794","SMALL","0","1999-05-10",""
"1999-025BPQ","FENGYUN 1C DEB","31312","PRC","103.00","99.00","949","853","SMALL","0","1999-05-10",""
"1999-025BPP","FENGYUN 1C DEB","31311","PRC","101.87","99.06","863","832","SMALL","0","1999-05-10",""
"1999-025BPN","FENGYUN 1C DEB","31310","PRC","102.58","98.88","962","799","SMALL","0","1999-05-10",""
"2007-016D","ARIANE 5 DEB (SYLDA)","31309","FR","160.81","5.75","6642","192","LARGE","0","2007-05-04",""
"2007-016C","ARIANE 5 R/B","31308","FR","573.00","5.36","32662","286","LARGE","0","2007-05-04",""
"2007-016B","GALAXY 17","31307","US","1436.11","0.02","35798","35776","LARGE","0","2007-05-04",""
"2007-016A","ASTRA 1L","31306","SES","1436.12","0.06","35792","35782","LARGE","0","2007-05-04",""
"2007-015B","PEGASUS R/B","31305","US","95.89","98.05","573","550","LARGE","0","2007-04-25",""
"2007-015A","AIM","31304","US","95.23","98.00","534","525","LARGE","0","2007-04-25",""
"1999-025BPM","FENGYUN 1C DEB","31303","PRC","102.13","99.01","867","852","SMALL","0","1999-05-10",""
"1999-025BPL","FENGYUN 1C DEB","31302","PRC","102.01","99.45","880","828","SMALL","0","1999-05-10",""
"1999-025BPJ","FENGYUN 1C DEB","31300","PRC","102.57","99.58","930","830","SMALL","0","1999-05-10",""
"1999-025BPH","FENGYUN 1C DEB","31299","PRC","96.02","96.96","736","400","SMALL","0","1999-05-10",""
"1999-025BPG","FENGYUN 1C DEB","31298","PRC","96.49","98.98","620","561","SMALL","0","1999-05-10",""
"1999-025BPF","FENGYUN 1C DEB","31297","PRC","99.35","98.90","839","616","SMALL","0","1999-05-10",""
"1999-025BPE","FENGYUN 1C DEB","31296","PRC","101.34","99.07","852","792","SMALL","0","1999-05-10",""
"1999-025BPD","FENGYUN 1C DEB","31295","PRC","103.15","98.39","964","852","SMALL","0","1999-05-10",""
"1999-025BPC","FENGYUN 1C DEB","31294","PRC","102.03","98.82","931","779","SMALL","0","1999-05-10",""
"1999-025BPB","FENGYUN 1C DEB","31293","PRC","100.72","98.68","885","701","SMALL","0","1999-05-10",""
"1999-025BPA","FENGYUN 1C DEB","31292","PRC","101.44","99.06","863","791","SMALL","0","1999-05-10",""
"1999-025BNZ","FENGYUN 1C DEB","31291","PRC","99.95","98.56","807","705","SMALL","0","1999-05-10",""
"1999-025BNY","FENGYUN 1C DEB","31290","PRC","99.91","101.94","830","678","SMALL","0","1999-05-10",""
"1999-025BNX","FENGYUN 1C DEB","31289","PRC","95.31","97.44","679","388","SMALL","0","1999-05-10",""
"1999-025BNW","FENGYUN 1C DEB","31288","PRC","100.83","98.83","842","754","SMALL","0","1999-05-10",""
"1999-025BNV","FENGYUN 1C DEB","31287","PRC","102.00","99.46","880","827","SMALL","0","1999-05-10",""
"1999-025BNU","FENGYUN 1C DEB","31286","PRC","102.86","100.85","974","814","SMALL","0","1999-05-10",""
"1999-025BNT","FENGYUN 1C DEB","31285","PRC","101.23","98.61","967","667","SMALL","0","1999-05-10",""
"1999-025BNS","FENGYUN 1C DEB","31284","PRC","103.38","99.75","1030","807","SMALL","0","1999-05-10",""
"1999-025BNQ","FENGYUN 1C DEB","31282","PRC","100.00","99.28","854","662","SMALL","0","1999-05-10",""
"1999-025BNP","FENGYUN 1C DEB","31281","PRC","98.57","98.48","879","501","SMALL","0","1999-05-10",""
"1999-025BNN","FENGYUN 1C DEB","31280","PRC","95.76","97.94","610","501","SMALL","0","1999-05-10",""
"1999-025BNM","FENGYUN 1C DEB","31279","PRC","101.38","98.78","882","766","SMALL","0","1999-05-10",""
"1999-025BNH","FENGYUN 1C DEB","31275","PRC","103.16","99.25","988","828","SMALL","0","1999-05-10",""
"1999-025BNG","FENGYUN 1C DEB","31274","PRC","104.39","99.15","1154","778","SMALL","0","1999-05-10",""
"1999-025BNF","FENGYUN 1C DEB","31273","PRC","100.12","98.36","813","716","SMALL","0","1999-05-10",""
"1999-025BNE","FENGYUN 1C DEB","31272","PRC","101.62","98.99","917","753","SMALL","0","1999-05-10",""
"1999-025BNC","FENGYUN 1C DEB","31270","PRC","99.06","98.99","809","619","SMALL","0","1999-05-10",""
"1999-025BNB","FENGYUN 1C DEB","31269","PRC","101.82","98.20","1087","602","SMALL","0","1999-05-10",""
"1999-025BNA","FENGYUN 1C DEB","31268","PRC","102.79","99.05","934","847","SMALL","0","1999-05-10",""
"1999-025BMZ","FENGYUN 1C DEB","31267","PRC","99.18","99.34","806","633","SMALL","0","1999-05-10",""
"1999-025BMY","FENGYUN 1C DEB","31266","PRC","101.50","99.28","929","731","SMALL","0","1999-05-10",""
"1999-025BMX","FENGYUN 1C DEB","31265","PRC","99.00","96.56","787","635","SMALL","0","1999-05-10",""
"1999-025BMW","FENGYUN 1C DEB","31264","PRC","101.85","99.11","847","846","SMALL","0","1999-05-10",""
"1999-025BMV","FENGYUN 1C DEB","31263","PRC","101.15","99.00","845","781","SMALL","0","1999-05-10",""
"1999-025BMU","FENGYUN 1C DEB","31262","PRC","102.55","99.20","929","830","SMALL","0","1999-05-10",""
"1999-025BMT","FENGYUN 1C DEB","31261","PRC","100.86","99.06","843","756","SMALL","0","1999-05-10",""
"1999-025BMS","FENGYUN 1C DEB","31260","PRC","101.02","98.92","844","770","SMALL","0","1999-05-10",""
"1999-025BMR","FENGYUN 1C DEB","31259","PRC","102.70","99.19","942","831","SMALL","0","1999-05-10",""
"1999-025BMQ","FENGYUN 1C DEB","31258","PRC","101.16","98.95","830","797","SMALL","0","1999-05-10",""
"1999-025BMP","FENGYUN 1C DEB","31257","PRC","102.92","98.70","988","805","SMALL","0","1999-05-10",""
"1999-025BMN","FENGYUN 1C DEB","31256","PRC","104.66","98.69","1271","687","SMALL","0","1999-05-10",""
"1999-025BMM","FENGYUN 1C DEB","31255","PRC","102.49","99.06","1082","671","SMALL","0","1999-05-10",""
"1999-025BML","FENGYUN 1C DEB","31254","PRC","100.74","98.83","912","675","SMALL","0","1999-05-10",""
"1999-025BMK","FENGYUN 1C DEB","31253","PRC","102.84","99.23","1114","672","SMALL","0","1999-05-10",""
"1999-025BMJ","FENGYUN 1C DEB","31252","PRC","100.52","98.66","951","615","SMALL","0","1999-05-10",""
"1999-025BMG","FENGYUN 1C DEB","31250","PRC","103.20","98.44","1012","808","SMALL","0","1999-05-10",""
"1999-025BMF","FENGYUN 1C DEB","31249","PRC","100.07","99.00","811","712","SMALL","0","1999-05-10",""
"1999-025BME","FENGYUN 1C DEB","31248","PRC","103.66","99.41","1016","848","SMALL","0","1999-05-10",""
"1999-025BMD","FENGYUN 1C DEB","31247","PRC","102.90","99.29","949","843","SMALL","0","1999-05-10",""
"1999-025BMC","FENGYUN 1C DEB","31246","PRC","103.41","99.00","1044","796","SMALL","0","1999-05-10",""
"1999-025BMA","FENGYUN 1C DEB","31244","PRC","102.64","99.24","963","804","SMALL","0","1999-05-10",""
"1999-025BLZ","FENGYUN 1C DEB","31243","PRC","102.77","99.04","940","840","SMALL","0","1999-05-10",""
"1999-025BLY","FENGYUN 1C DEB","31242","PRC","98.55","97.44","740","638","SMALL","0","1999-05-10",""
"1999-025BLX","FENGYUN 1C DEB","31241","PRC","100.62","99.19","842","735","SMALL","0","1999-05-10",""
"1999-025BLW","FENGYUN 1C DEB","31240","PRC","102.53","98.99","914","842","SMALL","0","1999-05-10",""
"1999-025BLV","FENGYUN 1C DEB","31239","PRC","102.38","98.93","908","835","SMALL","0","1999-05-10",""
"1999-025BLU","FENGYUN 1C DEB","31238","PRC","100.37","98.98","857","696","SMALL","0","1999-05-10",""
"1999-025BLT","FENGYUN 1C DEB","31237","PRC","101.05","98.66","880","737","SMALL","0","1999-05-10",""
"1999-025BLS","FENGYUN 1C DEB","31236","PRC","105.73","98.55","1317","741","SMALL","0","1999-05-10",""
"1999-025BLR","FENGYUN 1C DEB","31235","PRC","103.94","98.49","1129","761","SMALL","0","1999-05-10",""
"1999-025BLQ","FENGYUN 1C DEB","31234","PRC","102.45","98.94","929","820","SMALL","0","1999-05-10",""
"1999-025BLN","FENGYUN 1C DEB","31232","PRC","101.44","99.03","856","798","SMALL","0","1999-05-10",""
"1999-025BLM","FENGYUN 1C DEB","31231","PRC","101.43","98.93","1047","605","SMALL","0","1999-05-10",""
"1999-025BLK","FENGYUN 1C DEB","31229","PRC","102.18","99.08","909","815","SMALL","0","1999-05-10",""
"1999-025BLJ","FENGYUN 1C DEB","31228","PRC","100.69","98.91","854","728","SMALL","0","1999-05-10",""
"1999-025BLH","FENGYUN 1C DEB","31227","PRC","101.36","98.14","916","729","SMALL","0","1999-05-10",""
"1999-025BLG","FENGYUN 1C DEB","31226","PRC","101.20","98.66","908","723","SMALL","0","1999-05-10",""
"1999-025BLF","FENGYUN 1C DEB","31225","PRC","102.46","99.18","951","800","SMALL","0","1999-05-10",""
"1999-025BLE","FENGYUN 1C DEB","31224","PRC","101.15","98.64","934","693","SMALL","0","1999-05-10",""
"1999-025BLD","FENGYUN 1C DEB","31223","PRC","106.00","99.03","1257","826","SMALL","0","1999-05-10",""
"1999-025BLC","FENGYUN 1C DEB","31222","PRC","98.23","98.70","861","486","SMALL","0","1999-05-10",""
"1999-025BLA","FENGYUN 1C DEB","31220","PRC","99.79","99.05","792","705","SMALL","0","1999-05-10",""
"1999-025BKZ","FENGYUN 1C DEB","31219","PRC","102.84","99.06","962","825","SMALL","0","1999-05-10",""
"1999-025BKY","FENGYUN 1C DEB","31218","PRC","101.21","98.91","844","788","SMALL","0","1999-05-10",""
"1999-025BKX","FENGYUN 1C DEB","31217","PRC","102.03","98.91","932","777","SMALL","0","1999-05-10",""
"1999-025BKV","FENGYUN 1C DEB","31215","PRC","101.38","98.88","875","773","SMALL","0","1999-05-10",""
"1999-025BKU","FENGYUN 1C DEB","31214","PRC","101.17","98.96","830","798","SMALL","0","1999-05-10",""
"1999-025BKT","FENGYUN 1C DEB","31213","PRC","100.78","99.46","818","773","SMALL","0","1999-05-10",""
"1999-025BKS","FENGYUN 1C DEB","31212","PRC","102.79","99.09","956","826","SMALL","0","1999-05-10",""
"1999-025BKR","FENGYUN 1C DEB","31211","PRC","102.09","98.94","897","817","SMALL","0","1999-05-10",""
"1999-025BKQ","FENGYUN 1C DEB","31210","PRC","102.21","98.93","875","851","SMALL","0","1999-05-10",""
"1999-025BKP","FENGYUN 1C DEB","31209","PRC","101.61","99.01","856","813","SMALL","0","1999-05-10",""
"1999-025BKN","FENGYUN 1C DEB","31208","PRC","100.73","99.26","809","777","SMALL","0","1999-05-10",""
"1999-025BKM","FENGYUN 1C DEB","31207","PRC","94.98","98.32","526","509","SMALL","0","1999-05-10",""
"1999-025BKL","FENGYUN 1C DEB","31206","PRC","100.54","98.86","847","721","SMALL","0","1999-05-10",""
"1999-025BKK","FENGYUN 1C DEB","31205","PRC","101.23","99.26","936","698","SMALL","0","1999-05-10",""
"1999-025BKJ","FENGYUN 1C DEB","31204","PRC","104.22","98.06","1143","773","SMALL","0","1999-05-10",""
"1999-025BKH","FENGYUN 1C DEB","31203","PRC","101.39","99.00","868","781","SMALL","0","1999-05-10",""
"1999-025BKG","FENGYUN 1C DEB","31202","PRC","99.08","96.61","798","631","SMALL","0","1999-05-10",""
"1999-025BKF","FENGYUN 1C DEB","31201","PRC","101.14","98.86","931","694","SMALL","0","1999-05-10",""
"1999-025BKD","FENGYUN 1C DEB","31199","PRC","102.26","98.84","914","818","SMALL","0","1999-05-10",""
"1999-025BKC","FENGYUN 1C DEB","31198","PRC","104.74","98.52","1134","831","SMALL","0","1999-05-10",""
"1999-025BKB","FENGYUN 1C DEB","31197","PRC","101.82","99.08","891","799","SMALL","0","1999-05-10",""
"1999-025BKA","FENGYUN 1C DEB","31196","PRC","101.42","98.81","870","782","SMALL","0","1999-05-10",""
"1999-025BJZ","FENGYUN 1C DEB","31195","PRC","102.37","99.13","997","745","SMALL","0","1999-05-10",""
"1999-025BJY","FENGYUN 1C DEB","31194","PRC","101.01","98.90","852","761","SMALL","0","1999-05-10",""
"1999-025BJX","FENGYUN 1C DEB","31193","PRC","94.17","99.12","506","451","SMALL","0","1999-05-10",""
"1999-025BJW","FENGYUN 1C DEB","31192","PRC","101.71","98.72","1038","641","SMALL","0","1999-05-10",""
"1999-025BJV","FENGYUN 1C DEB","31191","PRC","100.32","98.80","845","703","SMALL","0","1999-05-10",""
"1999-025BJU","FENGYUN 1C DEB","31190","PRC","102.97","99.12","953","845","SMALL","0","1999-05-10",""
"1999-025BJS","FENGYUN 1C DEB","31188","PRC","102.11","98.98","910","807","SMALL","0","1999-05-10",""
"1999-025BJR","FENGYUN 1C DEB","31187","PRC","102.52","99.23","1165","591","SMALL","0","1999-05-10",""
"1999-025BJQ","FENGYUN 1C DEB","31186","PRC","102.18","99.25","882","842","SMALL","0","1999-05-10",""
"1999-025BJP","FENGYUN 1C DEB","31185","PRC","102.73","99.03","919","857","SMALL","0","1999-05-10",""
"1999-025BJM","FENGYUN 1C DEB","31183","PRC","100.61","99.06","835","740","SMALL","0","1999-05-10",""
"1999-025BJL","FENGYUN 1C DEB","31182","PRC","102.05","98.82","872","839","SMALL","0","1999-05-10",""
"1999-025BJK","FENGYUN 1C DEB","31181","PRC","102.56","99.05","919","840","SMALL","0","1999-05-10",""
"1999-025BJJ","FENGYUN 1C DEB","31180","PRC","105.37","99.23","1389","634","SMALL","0","1999-05-10",""
"1999-025BJH","FENGYUN 1C DEB","31179","PRC","103.95","99.33","1115","776","SMALL","0","1999-05-10",""
"1999-025BJG","FENGYUN 1C DEB","31178","PRC","102.63","99.52","997","769","SMALL","0","1999-05-10",""
"1999-025BJF","FENGYUN 1C DEB","31177","PRC","107.15","98.76","1357","832","SMALL","0","1999-05-10",""
"1999-025BJD","FENGYUN 1C DEB","31175","PRC","102.10","98.44","966","750","SMALL","0","1999-05-10",""
"1999-025BJC","FENGYUN 1C DEB","31174","PRC","100.81","99.07","811","782","SMALL","0","1999-05-10",""
"1999-025BJB","FENGYUN 1C DEB","31173","PRC","102.85","98.18","954","833","SMALL","0","1999-05-10",""
"1999-025BJA","FENGYUN 1C DEB","31172","PRC","100.74","98.66","904","683","SMALL","0","1999-05-10",""
"1999-025BHZ","FENGYUN 1C DEB","31171","PRC","102.65","98.05","1047","721","SMALL","0","1999-05-10",""
"1999-025BHX","FENGYUN 1C DEB","31169","PRC","102.49","99.02","934","819","SMALL","0","1999-05-10",""
"1999-025BHW","FENGYUN 1C DEB","31168","PRC","99.21","98.90","821","621","SMALL","0","1999-05-10",""
"1999-025BHV","FENGYUN 1C DEB","31167","PRC","99.22","99.02","763","680","SMALL","0","1999-05-10",""
"1999-025BHU","FENGYUN 1C DEB","31166","PRC","100.58","98.81","800","772","SMALL","0","1999-05-10",""
"1999-025BHT","FENGYUN 1C DEB","31165","PRC","99.55","98.95","809","665","SMALL","0","1999-05-10",""
"1999-025BHR","FENGYUN 1C DEB","31163","PRC","101.03","98.85","849","765","SMALL","0","1999-05-10",""
"1999-025BHQ","FENGYUN 1C DEB","31162","PRC","103.01","98.90","960","842","SMALL","0","1999-05-10",""
"1999-025BHP","FENGYUN 1C DEB","31161","PRC","102.39","99.07","923","820","SMALL","0","1999-05-10",""
"1999-025BHN","FENGYUN 1C DEB","31160","PRC","102.95","99.29","942","855","SMALL","0","1999-05-10",""
"1999-025BHM","FENGYUN 1C DEB","31159","PRC","98.52","97.71","925","450","SMALL","0","1999-05-10",""
"1999-025BHL","FENGYUN 1C DEB","31158","PRC","101.66","99.01","880","795","SMALL","0","1999-05-10",""
"1999-025BHK","FENGYUN 1C DEB","31157","PRC","101.45","98.68","902","753","SMALL","0","1999-05-10",""
"1999-025BHH","FENGYUN 1C DEB","31155","PRC","102.98","99.27","978","822","SMALL","0","1999-05-10",""
"1999-025BHG","FENGYUN 1C DEB","31154","PRC","99.26","98.67","777","669","SMALL","0","1999-05-10",""
"1999-025BHE","FENGYUN 1C DEB","31152","PRC","100.40","98.48","872","684","SMALL","0","1999-05-10",""
"1999-025BHD","FENGYUN 1C DEB","31151","PRC","102.55","99.01","936","823","SMALL","0","1999-05-10",""
"1999-025BHC","FENGYUN 1C DEB","31150","PRC","102.04","98.95","865","845","SMALL","0","1999-05-10",""
"1999-025BHB","FENGYUN 1C DEB","31149","PRC","99.06","99.15","801","627","SMALL","0","1999-05-10",""
"1999-025BHA","FENGYUN 1C DEB","31148","PRC","100.58","98.81","902","670","SMALL","0","1999-05-10",""
"1999-025BGZ","FENGYUN 1C DEB","31147","PRC","97.23","99.18","715","537","SMALL","0","1999-05-10",""
"1999-025BGY","FENGYUN 1C DEB","31146","PRC","101.37","99.11","991","657","SMALL","0","1999-05-10",""
"1999-025BGW","FENGYUN 1C DEB","31144","PRC","102.80","99.24","963","819","SMALL","0","1999-05-10",""
"1966-040AQ","NIMBUS 2 DEB","31142","US","107.34","100.59","1149","1058","SMALL","0","1966-05-15",""
"2003-049E","CZ-4 DEB","31139","PRC","99.47","98.15","799","668","SMALL","0","2003-10-21",""
"1979-101H","SATCOM 3 DEB","31138","US","786.64","9.75","35621","8079","SMALL","0","1979-12-07",""
"1995-021D","ERS 2 DEB","31137","ESA","99.99","98.33","759","757","SMALL","0","1995-04-21",""
"2007-013B","AAM/PSLV","31136","IND","93.44","2.51","447","439","LARGE","0","2007-04-23",""
"2007-013A","AGILE","31135","IT","94.14","2.47","485","468","LARGE","0","2007-04-23",""
"2007-012R","AEROCUBE 2","31133","US","98.71","98.03","755","639","SMALL","0","2007-04-17",""
"2007-012Q","CP4","31132","US","98.71","98.03","755","639","SMALL","0","2007-04-17",""
"2003-049D","CZ-4 DEB","31131","PRC","100.74","98.60","891","696","SMALL","0","2003-10-21",""
"2007-012P","CAPE 1","31130","US","98.89","98.08","774","638","SMALL","0","2007-04-17",""
"2007-012N","CP3","31129","US","98.87","98.08","772","637","SMALL","0","2007-04-17",""
"2007-012M","LIBERTAD 1","31128","COL","98.91","98.08","775","638","SMALL","0","2007-04-17",""
"2007-012L","SAUDICOMSAT 4","31127","SAUD","98.62","97.98","742","644","SMALL","0","2007-04-17",""
"2007-012K","MAST","31126","US","98.86","98.06","769","640","SMALL","0","2007-04-17",""
"2007-012J","SAUDICOMSAT 3","31125","SAUD","98.29","97.87","708","647","SMALL","0","2007-04-17",""
"2007-012H","SAUDICOMSAT 5","31124","SAUD","98.41","97.91","720","646","SMALL","0","2007-04-17",""
"2007-012G","SL-24 R/B","31123","CIS","101.94","98.09","1076","625","LARGE","0","2007-04-17",""
"2007-012F","CSTB 1","31122","US","98.60","98.02","748","635","SMALL","0","2007-04-17",""
"2007-012E","SAUDICOMSAT 6","31121","SAUD","98.74","98.02","754","643","SMALL","0","2007-04-17",""
"2007-012D","SL-24 DEB","31120","CIS","97.56","97.76","646","638","MEDIUM","0","2007-04-17",""
"2007-012C","SAUDICOMSAT 7","31119","SAUD","98.52","97.95","731","645","SMALL","0","2007-04-17",""
"2007-012B","SAUDISAT 3","31118","SAUD","98.02","97.73","674","654","MEDIUM","0","2007-04-17",""
"2007-012A","EGYPTSAT 1","31117","EGYP","97.78","97.68","655","649","MEDIUM","0","2007-04-17",""
"2007-011B","CZ-3A R/B","31116","PRC","163.90","54.73","6970","115","LARGE","0","2007-04-13",""
"2007-011A","BEIDOU M1","31115","PRC","811.96","53.22","22455","22450","LARGE","0","2007-04-13",""
"2007-010B","CZ-2C R/B","31114","PRC","101.46","98.40","871","785","LARGE","0","2007-04-11",""
"2007-010A","HAIYANG 1B","31113","PRC","100.69","98.56","801","781","LARGE","0","2007-04-11",""
"2007-009C","BREEZE-M R/B","31104","CIS","733.03","12.47","35838","5266","LARGE","0","2007-04-09",""
"2007-009B","BREEZE-M DEB (TANK)","31103","CIS","303.03","49.45","16832","301","LARGE","0","2007-04-09",""
